10,-86.955186,32.617088,-86.95452,32.61771
20,-87.43091,31.901283,-87.430365,31.902135
26,-88.22334,33.401035,-88.222803,33.401905
36,-85.675547,34.702872,-85.674254,34.703713
50,-88.052668,33.025677,-88.051546,33.026601
60,-85.471051,31.477447,-85.470038,31.478535
65,-85.472376,31.306926,-85.438608,31.333962
75,-85.631668,31.606412,-85.630874,31.606975
108,-87.358799,31.322289,-87.358289,31.322964
93,-86.174011,34.198769,-86.167195,34.203877
103,-85.976017,32.920054,-85.97491,32.920941
119,-86.469484,32.942814,-86.468967,32.942979
132,-87.688688,33.728094,-87.686784,33.729486
122,-86.946109,34.810445,-86.938893,34.81855
148,-87.23697,33.670688,-87.235668,33.671753
158,-86.139904,34.685524,-86.137688,34.687514
168,-85.915808,34.714939,-85.914561,34.716006
178,-85.807645,34.841702,-85.8066,34.843248
188,-86.115793,32.192337,-86.114439,32.19317
198,-86.303285,32.484327,-86.260687,32.520665
208,-87.301546,34.811941,-87.300432,34.812828
218,-86.252236,33.171583,-86.250758,33.17274
228,-86.779523,34.298889,-86.778997,34.299597
238,-87.325244,34.759587,-87.324063,34.760654
248,-86.799716,32.919851,-86.799277,32.920198
257,-86.308526,31.62918,-86.307309,31.63039
267,-85.573166,32.170074,-85.572636,32.17076
300,-86.589085,34.680443,-86.579192,34.689291
288,-86.369816,34.5681,-86.36845,34.569049
298,-86.778207,34.745706,-86.777871,34.745962
307,-86.628894,31.513763,-86.627847,31.514589
317,-86.758741,33.565205,-86.7464,33.573705
328,-87.8158,30.807194,-87.815324,30.808097
362,-87.160103,34.280239,-87.159838,34.280473
346,-87.581279,30.2898,-87.577919,30.290336
356,-88.241926,32.709591,-88.241016,32.710878
369,-86.048716,32.44059,-86.047252,32.441799
379,-87.219391,32.680325,-87.218242,32.682144
389,-87.504942,32.447505,-87.502853,32.448507
399,-88.154989,32.795201,-88.153745,32.795896
409,-86.945634,32.441588,-86.942785,32.444374
419,-85.838235,34.867976,-85.836981,34.868831
429,-85.665839,32.342602,-85.663373,32.343702
439,-86.293286,34.357907,-86.29226,34.358713
449,-86.954912,31.111595,-86.953785,31.113186
459,-87.996276,34.11457,-87.994997,34.115734
469,-87.71071,33.713029,-87.710315,33.713624
479,-88.217247,32.656121,-88.21639,32.656767
489,-87.997639,33.306554,-87.996858,33.306998
499,-86.959284,31.41676,-86.95643,31.419979
509,-85.610817,32.026868,-85.609952,32.027914
519,-88.299543,32.842042,-88.298805,32.842886
529,-86.782718,32.458228,-86.781167,32.459547
539,-86.620831,34.743173,-86.608444,34.749461
549,-87.823276,34.452555,-87.822245,34.453005
573,-87.917839,34.367813,-87.917769,34.367925
558,-86.16586,34.162295,-86.165299,34.163094
568,-87.487106,34.47734,-87.485448,34.478406
588,-86.331167,34.671664,-86.329634,34.671937
598,-88.034266,34.347443,-88.033053,34.348482
606,-86.192288,31.075947,-86.183589,31.08907
616,-88.433239,31.424064,-88.432464,31.42488
623,-85.724018,34.439862,-85.723263,34.440589
633,-86.577356,34.721189,-86.575351,34.722517
649,-88.39203,32.507796,-88.391533,32.508629
659,-86.567204,32.88196,-86.566904,32.88228
669,-86.329458,34.069801,-86.328549,34.070606
681,-86.33276,34.670648,-86.331866,34.671269
677,-85.696658,34.889271,-85.695963,34.889881
699,-86.824393,33.466513,-86.813863,33.475119
709,-88.341128,31.219645,-88.340207,31.220376
719,-87.051124,32.486061,-87.050359,32.487291
729,-87.297251,32.141227,-87.293835,32.141686
739,-87.821686,33.72374,-87.814894,33.727826
749,-86.861541,33.12963,-86.859838,33.130989
759,-87.800737,33.747223,-87.799833,33.747951
769,-87.347015,31.732285,-87.346151,31.733505
779,-85.944914,34.600183,-85.943795,34.60092
789,-85.213575,32.705243,-85.212507,32.70581
799,-87.009549,34.674517,-87.008954,34.674921
809,-88.111529,34.640422,-88.110739,34.641347
819,-85.920136,34.863151,-85.919032,34.864014
826,-86.338839,32.573693,-86.332301,32.578176
828,-85.962891,31.79538,-85.947241,31.809009
838,-85.524893,34.152014,-85.524178,34.152643
859,-86.343536,31.964485,-86.342287,31.965414
869,-85.761704,32.08779,-85.760802,32.088749
879,-87.568417,32.493361,-87.567371,32.494175
889,-87.797976,32.307066,-87.796346,32.307695
899,-85.102118,31.153121,-85.100815,31.154463
909,-87.110994,34.417081,-87.110683,34.417283
919,-86.926159,33.341197,-86.925327,33.34214
929,-86.353352,33.276977,-86.35244,33.278234
939,-87.062144,34.937228,-87.060688,34.938226
949,-86.097371,32.445843,-86.095916,32.44717
